"side","category","vanilla_id","file","reason","observation_type"
"resource","textures","minecraft:textures/gui/sprites/hud/armor_half.png","assets/minecraft/textures/gui/sprites/hud/armor_half.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/crosshair.png","assets/minecraft/textures/gui/sprites/hud/crosshair.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/experience_bar_background.png","assets/minecraft/textures/gui/sprites/hud/experience_bar_background.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/experience_bar_progress.png","assets/minecraft/textures/gui/sprites/hud/experience_bar_progress.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/food_empty.png","assets/minecraft/textures/gui/sprites/hud/food_empty.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/food_empty_hunger.png","assets/minecraft/textures/gui/sprites/hud/food_empty_hunger.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/food_full.png","assets/minecraft/textures/gui/sprites/hud/food_full.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/food_full_hunger.png","assets/minecraft/textures/gui/sprites/hud/food_full_hunger.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/food_half.png","assets/minecraft/textures/gui/sprites/hud/food_half.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/food_half_hunger.png","assets/minecraft/textures/gui/sprites/hud/food_half_hunger.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/absorbing_full.png","assets/minecraft/textures/gui/sprites/hud/heart/absorbing_full.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/absorbing_full_blinking.png","assets/minecraft/textures/gui/sprites/hud/heart/absorbing_full_blinking.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/absorbing_half.png","assets/minecraft/textures/gui/sprites/hud/heart/absorbing_half.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/absorbing_half_blinking.png","assets/minecraft/textures/gui/sprites/hud/heart/absorbing_half_blinking.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/absorbing_hardcore_full.png","assets/minecraft/textures/gui/sprites/hud/heart/absorbing_hardcore_full.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/absorbing_hardcore_full_blinking.png","assets/minecraft/textures/gui/sprites/hud/heart/absorbing_hardcore_full_blinking.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/absorbing_hardcore_half.png","assets/minecraft/textures/gui/sprites/hud/heart/absorbing_hardcore_half.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/absorbing_hardcore_half_blinking.png","assets/minecraft/textures/gui/sprites/hud/heart/absorbing_hardcore_half_blinking.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/container.png","assets/minecraft/textures/gui/sprites/hud/heart/container.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/container_blinking.png","assets/minecraft/textures/gui/sprites/hud/heart/container_blinking.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/frozen_full.png","assets/minecraft/textures/gui/sprites/hud/heart/frozen_full.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/frozen_full_blinking.png","assets/minecraft/textures/gui/sprites/hud/heart/frozen_full_blinking.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/frozen_half.png","assets/minecraft/textures/gui/sprites/hud/heart/frozen_half.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/frozen_half_blinking.png","assets/minecraft/textures/gui/sprites/hud/heart/frozen_half_blinking.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/full.png","assets/minecraft/textures/gui/sprites/hud/heart/full.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/full_blinking.png","assets/minecraft/textures/gui/sprites/hud/heart/full_blinking.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/half.png","assets/minecraft/textures/gui/sprites/hud/heart/half.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/half_blinking.png","assets/minecraft/textures/gui/sprites/hud/heart/half_blinking.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/poisoned_full.png","assets/minecraft/textures/gui/sprites/hud/heart/poisoned_full.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/poisoned_full_blinking.png","assets/minecraft/textures/gui/sprites/hud/heart/poisoned_full_blinking.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/poisoned_half.png","assets/minecraft/textures/gui/sprites/hud/heart/poisoned_half.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/poisoned_half_blinking.png","assets/minecraft/textures/gui/sprites/hud/heart/poisoned_half_blinking.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/vehicle_container.png","assets/minecraft/textures/gui/sprites/hud/heart/vehicle_container.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/vehicle_full.png","assets/minecraft/textures/gui/sprites/hud/heart/vehicle_full.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/vehicle_half.png","assets/minecraft/textures/gui/sprites/hud/heart/vehicle_half.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/withered_full.png","assets/minecraft/textures/gui/sprites/hud/heart/withered_full.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/withered_full_blinking.png","assets/minecraft/textures/gui/sprites/hud/heart/withered_full_blinking.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/withered_half.png","assets/minecraft/textures/gui/sprites/hud/heart/withered_half.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/heart/withered_half_blinking.png","assets/minecraft/textures/gui/sprites/hud/heart/withered_half_blinking.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/hotbar.png","assets/minecraft/textures/gui/sprites/hud/hotbar.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/hotbar_offhand_left.png","assets/minecraft/textures/gui/sprites/hud/hotbar_offhand_left.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/hotbar_offhand_right.png","assets/minecraft/textures/gui/sprites/hud/hotbar_offhand_right.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/hud/hotbar_selection.png","assets/minecraft/textures/gui/sprites/hud/hotbar_selection.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/button.png","assets/minecraft/textures/gui/sprites/recipe_book/button.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/button_highlighted.png","assets/minecraft/textures/gui/sprites/recipe_book/button_highlighted.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/crafting_overlay.png","assets/minecraft/textures/gui/sprites/recipe_book/crafting_overlay.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/crafting_overlay_disabled.png","assets/minecraft/textures/gui/sprites/recipe_book/crafting_overlay_disabled.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/crafting_overlay_disabled_highlighted.png","assets/minecraft/textures/gui/sprites/recipe_book/crafting_overlay_disabled_highlighted.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/crafting_overlay_highlighted.png","assets/minecraft/textures/gui/sprites/recipe_book/crafting_overlay_highlighted.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/filter_disabled.png","assets/minecraft/textures/gui/sprites/recipe_book/filter_disabled.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/filter_disabled_highlighted.png","assets/minecraft/textures/gui/sprites/recipe_book/filter_disabled_highlighted.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/filter_enabled.png","assets/minecraft/textures/gui/sprites/recipe_book/filter_enabled.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/filter_enabled_highlighted.png","assets/minecraft/textures/gui/sprites/recipe_book/filter_enabled_highlighted.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/furnace_filter_disabled.png","assets/minecraft/textures/gui/sprites/recipe_book/furnace_filter_disabled.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/furnace_filter_disabled_highlighted.png","assets/minecraft/textures/gui/sprites/recipe_book/furnace_filter_disabled_highlighted.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/furnace_filter_enabled.png","assets/minecraft/textures/gui/sprites/recipe_book/furnace_filter_enabled.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/furnace_filter_enabled_highlighted.png","assets/minecraft/textures/gui/sprites/recipe_book/furnace_filter_enabled_highlighted.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/furnace_overlay.png","assets/minecraft/textures/gui/sprites/recipe_book/furnace_overlay.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/furnace_overlay_disabled.png","assets/minecraft/textures/gui/sprites/recipe_book/furnace_overlay_disabled.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/furnace_overlay_disabled_highlighted.png","assets/minecraft/textures/gui/sprites/recipe_book/furnace_overlay_disabled_highlighted.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/furnace_overlay_highlighted.png","assets/minecraft/textures/gui/sprites/recipe_book/furnace_overlay_highlighted.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/overlay_recipe.png","assets/minecraft/textures/gui/sprites/recipe_book/overlay_recipe.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/overlay_recipe.png.mcmeta","assets/minecraft/textures/gui/sprites/recipe_book/overlay_recipe.png.mcmeta","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/page_backward.png","assets/minecraft/textures/gui/sprites/recipe_book/page_backward.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/page_backward_highlighted.png","assets/minecraft/textures/gui/sprites/recipe_book/page_backward_highlighted.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/page_forward.png","assets/minecraft/textures/gui/sprites/recipe_book/page_forward.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/page_forward_highlighted.png","assets/minecraft/textures/gui/sprites/recipe_book/page_forward_highlighted.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/slot_craftable.png","assets/minecraft/textures/gui/sprites/recipe_book/slot_craftable.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/slot_many_craftable.png","assets/minecraft/textures/gui/sprites/recipe_book/slot_many_craftable.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/slot_many_uncraftable.png","assets/minecraft/textures/gui/sprites/recipe_book/slot_many_uncraftable.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/slot_uncraftable.png","assets/minecraft/textures/gui/sprites/recipe_book/slot_uncraftable.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/tab.png","assets/minecraft/textures/gui/sprites/recipe_book/tab.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/recipe_book/tab_selected.png","assets/minecraft/textures/gui/sprites/recipe_book/tab_selected.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/widget/button.png","assets/minecraft/textures/gui/sprites/widget/button.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/widget/button.png.mcmeta","assets/minecraft/textures/gui/sprites/widget/button.png.mcmeta","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/widget/button_disabled.png","assets/minecraft/textures/gui/sprites/widget/button_disabled.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/widget/button_disabled.png.mcmeta","assets/minecraft/textures/gui/sprites/widget/button_disabled.png.mcmeta","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/widget/button_highlighted.png","assets/minecraft/textures/gui/sprites/widget/button_highlighted.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/widget/button_highlighted.png.mcmeta","assets/minecraft/textures/gui/sprites/widget/button_highlighted.png.mcmeta","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/widget/scroller.png.mcmeta","assets/minecraft/textures/gui/sprites/widget/scroller.png.mcmeta","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/widget/scroller_background.png.mcmeta","assets/minecraft/textures/gui/sprites/widget/scroller_background.png.mcmeta","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/widget/slider.png","assets/minecraft/textures/gui/sprites/widget/slider.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/widget/slider_handle.png","assets/minecraft/textures/gui/sprites/widget/slider_handle.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/widget/slider_handle_highlighted.png","assets/minecraft/textures/gui/sprites/widget/slider_handle_highlighted.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/widget/slider_handle_highlighted.png.mcmeta","assets/minecraft/textures/gui/sprites/widget/slider_handle_highlighted.png.mcmeta","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/sprites/widget/slider_highlighted.png.mcmeta","assets/minecraft/textures/gui/sprites/widget/slider_highlighted.png.mcmeta","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/title/background/panorama_0.png","assets/minecraft/textures/gui/title/background/panorama_0.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/title/background/panorama_1.png","assets/minecraft/textures/gui/title/background/panorama_1.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/title/background/panorama_2.png","assets/minecraft/textures/gui/title/background/panorama_2.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/title/background/panorama_3.png","assets/minecraft/textures/gui/title/background/panorama_3.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/title/background/panorama_4.png","assets/minecraft/textures/gui/title/background/panorama_4.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/title/background/panorama_5.png","assets/minecraft/textures/gui/title/background/panorama_5.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/title/edition.png","assets/minecraft/textures/gui/title/edition.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/title/minceraft.png","assets/minecraft/textures/gui/title/minceraft.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/gui/title/minecraft.png","assets/minecraft/textures/gui/title/minecraft.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/abbey_map.png","assets/minecraft/textures/item/abbey_map.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/adamant_claymore.png","assets/minecraft/textures/item/adamant_claymore.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/adamant_dolabra.png","assets/minecraft/textures/item/adamant_dolabra.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/adamant_mattock.png","assets/minecraft/textures/item/adamant_mattock.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/alaska_blackfish.png","assets/minecraft/textures/item/alaska_blackfish.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/allium.png","assets/minecraft/textures/item/allium.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/amber.png","assets/minecraft/textures/item/amber.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/amber_earrings.png","assets/minecraft/textures/item/amber_earrings.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/amnestic.png","assets/minecraft/textures/item/amnestic.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/amnestic_wrapped.png","assets/minecraft/textures/item/amnestic_wrapped.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/anchovy.png","assets/minecraft/textures/item/anchovy.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/apotropaic_arrow.png","assets/minecraft/textures/item/apotropaic_arrow.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/apple.png","assets/minecraft/textures/item/apple.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/apple_empanada.png","assets/minecraft/textures/item/apple_empanada.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/application.png","assets/minecraft/textures/item/application.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/arapaima.png","assets/minecraft/textures/item/arapaima.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/archaeologists_brush.png","assets/minecraft/textures/item/archaeologists_brush.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/armadillo_spawn_egg.png","assets/minecraft/textures/item/armadillo_spawn_egg.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/armoured_catfish.png","assets/minecraft/textures/item/armoured_catfish.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/arrow.png","assets/minecraft/textures/item/arrow.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/avesta.png","assets/minecraft/textures/item/avesta.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/axolotl.png","assets/minecraft/textures/item/axolotl.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/axolotl_bucket.png","assets/minecraft/textures/item/axolotl_bucket.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/azure_bluet.png","assets/minecraft/textures/item/azure_bluet.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/baked_apple.png","assets/minecraft/textures/item/baked_apple.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/baked_golden_apple.png","assets/minecraft/textures/item/baked_golden_apple.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/baked_potato.png","assets/minecraft/textures/item/baked_potato.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/bass.png","assets/minecraft/textures/item/bass.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/beacon_kindling.png","assets/minecraft/textures/item/beacon_kindling.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/beetroot.png","assets/minecraft/textures/item/beetroot.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/beetroot_seeds.png","assets/minecraft/textures/item/beetroot_seeds.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/beetroot_soup.png","assets/minecraft/textures/item/beetroot_soup.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/bell.png","assets/minecraft/textures/item/bell.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/benzene.png","assets/minecraft/textures/item/benzene.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/big_placeholder_fish.png","assets/minecraft/textures/item/big_placeholder_fish.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/binding_candle.png","assets/minecraft/textures/item/binding_candle.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/black_seabass.png","assets/minecraft/textures/item/black_seabass.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/blaze_powder.png","assets/minecraft/textures/item/blaze_powder.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/blaze_rod.png","assets/minecraft/textures/item/blaze_rod.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/blessing_aeolus.png","assets/minecraft/textures/item/blessing_aeolus.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/blessing_apollo.png","assets/minecraft/textures/item/blessing_apollo.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/blessing_arachnae.png","assets/minecraft/textures/item/blessing_arachnae.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/blessing_ares.png","assets/minecraft/textures/item/blessing_ares.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/blessing_artemis.png","assets/minecraft/textures/item/blessing_artemis.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/blessing_clement.png","assets/minecraft/textures/item/blessing_clement.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/blessing_cronus.png","assets/minecraft/textures/item/blessing_cronus.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/blessing_daedalus.png","assets/minecraft/textures/item/blessing_daedalus.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/blessing_demeter.png","assets/minecraft/textures/item/blessing_demeter.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/blessing_eros.png","assets/minecraft/textures/item/blessing_eros.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/blessing_glaucus.png","assets/minecraft/textures/item/blessing_glaucus.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/blessing_god_king.png","assets/minecraft/textures/item/blessing_god_king.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/blessing_hyacinthus.png","assets/minecraft/textures/item/blessing_hyacinthus.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/blessing_icarus.png","assets/minecraft/textures/item/blessing_icarus.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/blessing_lu_ban.png","assets/minecraft/textures/item/blessing_lu_ban.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/blessing_paris.png","assets/minecraft/textures/item/blessing_paris.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/blessing_prometheus.png","assets/minecraft/textures/item/blessing_prometheus.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/blessing_talos.png","assets/minecraft/textures/item/blessing_talos.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/blessing_warding.png","assets/minecraft/textures/item/blessing_warding.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/blessing_will.png","assets/minecraft/textures/item/blessing_will.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/blessing_yama.png","assets/minecraft/textures/item/blessing_yama.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/blessing_yamm.png","assets/minecraft/textures/item/blessing_yamm.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/bloodrage_hatchet.png","assets/minecraft/textures/item/bloodrage_hatchet.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/blue_egg.png","assets/minecraft/textures/item/blue_egg.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/blue_orchid.png","assets/minecraft/textures/item/blue_orchid.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/bluegill.png","assets/minecraft/textures/item/bluegill.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/bokguk.png","assets/minecraft/textures/item/bokguk.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/book.png","assets/minecraft/textures/item/book.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/bow.png","assets/minecraft/textures/item/bow.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/bow_pulling_0.png","assets/minecraft/textures/item/bow_pulling_0.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/bow_pulling_1.png","assets/minecraft/textures/item/bow_pulling_1.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/bow_pulling_2.png","assets/minecraft/textures/item/bow_pulling_2.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/bowl.png","assets/minecraft/textures/item/bowl.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/braised_brown_mushroom.png","assets/minecraft/textures/item/braised_brown_mushroom.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/braised_crimson_fungus.png","assets/minecraft/textures/item/braised_crimson_fungus.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/braised_red_mushroom.png","assets/minecraft/textures/item/braised_red_mushroom.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/braised_warped_fungus.png","assets/minecraft/textures/item/braised_warped_fungus.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/bread.png","assets/minecraft/textures/item/bread.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/broken_iron_axe.png","assets/minecraft/textures/item/broken_iron_axe.png","observed file is placed in the minecraft namespace","observed"
"resource","textures","minecraft:textures/item/broken_iron_sword.png","assets/minecraft/textures/item/broken_iron_sword.png","observed file is placed in the minecraft namespace","observed"
